key,name,smiles,mpC,csid,link,source,count,min,max,range
15573,Acrylaldehyde,C=CC=O,-87,7559,http://msds.chem.ox.ac.uk/,academic website,4,-87.7,-87,0.7
6535,bis(2-ethylhexyl) adipate,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-67,7358,http://www.alfa.com/en/GP100W.pgm?DSSTK=L10195,Alfa Aesar,2,-67.8,-67,0.8
7647,methyl benzilate,COC(=O)C(c1ccccc1)(c2ccccc2)O,75,59546,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15907,Alfa Aesar,2,75,75.8,0.8
15788,Ethoxyethene,C=COCC,-115,7732,http://msds.chem.ox.ac.uk/,academic website,3,-115.8,-115,0.8
15693,Cyclopentanone,O=C1CCCC1,-51,8141,http://msds.chem.ox.ac.uk/,academic website,5,-51.9,-51,0.9
2047,2-aminofluorene,c1ccc-2c(c1)Cc3c2ccc(c3)N,128,1484,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22769,Alfa Aesar,2,128,129,1
16602,Deferoxamine,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,139,2867,http://www.drugbank.ca/drugs/DB00746,DrugBank,2,139,140,1
16036,"O,S-Dimethyl phosphoramidothioate",NP(=O)(OC)SC,45,3954,http://msds.chem.ox.ac.uk/,academic website,2,45,46,1
9010,xylometazoline,Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,131,5507,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1456,2,131,132,1
8499,tetramethylsilane,C[Si](C)(C)C,-100,6156,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13148,Alfa Aesar,2,-100,-99,1
4796,4-bromobenzenesulfonyl chloride,c1cc(ccc1S(=O)(=O)Cl)Br,75,7118,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15909,Alfa Aesar,2,75,76,1
8214,palmitoyl chloride,CCCCCCCCCCCCCCCC(=O)Cl,11,7914,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13812,Alfa Aesar,2,11,12,1
8189,o-dianisidine,COc1cc(ccc1N)c2ccc(c(c2)OC)N,136,8104,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17150,Alfa Aesar,2,136,137,1
8444,syringaldehyde,COc1cc(cc(c1O)OC)C=O,112,8333,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12933,Alfa Aesar,2,112,113,1
6402,azoxybenzene,c1ccc(cc1)/N=[N+](/c2ccccc2)[O-],35,9894,http://www.alfa.com/en/GP100W.pgm?DSSTK=B20021,Alfa Aesar,2,35,36,1
14951,"1,3-Dinitronaphthalene",[O-][N+](=O)c2cc(cc1ccccc12)[N+]([O-])=O,147,11325,http://msds.chem.ox.ac.uk/,academic website,2,147,148,1
15311,2-Nitro-9H-fluorene,[O-][N+](=O)c1ccc2c3ccccc3Cc2c1,156,11338,http://msds.chem.ox.ac.uk/,academic website,2,156,157,1
8271,phenylglyoxylic acid,c1ccc(cc1)C(=O)C(=O)O,65,11421,http://www.alfa.com/en/GP100W.pgm?DSSTK=L00648,Alfa Aesar,2,65,66,1
13753,phenyl_propyl_ether,CCCOc1ccccc1,-28,11655,http://de.wikipedia.org/wiki/Beilsteins_Handbuch_der_Organischen_Chemie,Beilstein F. K.; Beilsteins Handbuch der Organischen Chemie. Springer; Berlin; 1972.,2,-28,-27,1
8477,tetracyanoethylene,C(#N)C(=C(C#N)C#N)C#N,198,12114,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13945,Alfa Aesar,2,198,199,1
15925,Methylphosphonic dichloride,CP(Cl)(Cl)=O,35,12150,http://msds.chem.ox.ac.uk/,academic website,2,35,36,1
13417,"2,5-dimethyl-2,4-hexadiene",C/C(C)=CC=C(/C)C,13,12451,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,12,13,1
7446,mesitylene-2-sulfonyl chloride,Cc1cc(c(c(c1)C)S(=O)(=O)Cl)C,55,12504,http://www.alfa.com/en/GP100W.pgm?DSSTK=A11775,Alfa Aesar,2,55,56,1
4921,4-chloro-3-nitrobenzonitrile,c1cc(c(cc1C#N)[N+](=O)[O-])Cl,100,13066,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12648,Alfa Aesar,2,99,100,1
7363,isonicotinamide,c1cnccc1C(=O)N,157,14346,http://www.alfa.com/en/GP100W.pgm?DSSTK=A18190,Alfa Aesar,2,156,157,1
5168,4-fluorophenyl isothiocyanate,c1cc(ccc1N=C=S)F,26,14507,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15561,Alfa Aesar,2,26,27,1
3395,"3,5-dibromo-4-hydroxybenzaldehyde",c1c(cc(c(c1Br)O)Br)C=O,181,17097,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12780,Alfa Aesar,2,181,182,1
6498,benzyl thiocyanate,c1ccc(cc1)CSC#N,42,17163,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23902,Alfa Aesar,2,42,43,1
15385,3-Methyl-2-nitrobenzoic acid,O=[N+]([O-])c1c(C)cccc1C(=O)O,221,20277,http://msds.chem.ox.ac.uk/,academic website,2,221,222,1
5526,4-n-pentylphenol,CCCCCc1ccc(cc1)O,24,25119,http://www.alfa.com/en/GP100W.pgm?DSSTK=A11514,Alfa Aesar,2,23,24,1
14426,m-bromophenylacetonitrile,Brc1cc(CC#N)ccc1,28,33137,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,27,28,1
5497,4-nitrophenyl isocyanate,c1cc(ccc1N=C=O)[N+](=O)[O-],58,59403,http://www.alfa.com/en/GP100W.pgm?DSSTK=A11194,Alfa Aesar,2,57,58,1
444,"1,5-difluoro-2,4-dinitrobenzene",c1c(c(cc(c1[N+](=O)[O-])F)F)[N+](=O)[O-],74,60919,http://www.alfa.com/en/GP100W.pgm?DSSTK=B21615,Alfa Aesar,2,73,74,1
1178,"2,3,4,5,6-pentamethylbenzyl chloride",Cc1c(c(c(c(c1C)C)CCl)C)C,83,61399,http://www.alfa.com/en/GP100W.pgm?DSSTK=L00555,Alfa Aesar,2,82,83,1
13554,2-aminobenzaldehyde,O=Cc1ccccc1N,38,61553,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,38,39,1
8179,o-cresolphthalein,Cc1cc(ccc1O)C2(c3ccccc3C(=O)O2)c4ccc(c(c4)C)O,224,62217,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12899,Alfa Aesar,2,223,224,1
2142,2-bromo-4'-methylacetophenone,Cc1ccc(cc1)C(=O)CBr,52,62483,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25217,Alfa Aesar,2,51,52,1
507,"1,4-diacetoxybutane",CC(=O)OCCCCOC(=O)C,13,62618,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16978,Alfa Aesar,2,12,13,1
2694,2-hydroxy-3-methoxybenzoic acid,COc1cccc(c1O)C(=O)O,152,63328,http://www.alfa.com/en/GP100W.pgm?DSSTK=L01658,Alfa Aesar,2,151,152,1
3650,3-benzoylpropionic acid,c1ccc(cc1)C(=O)CCC(=O)O,117,65703,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16636,Alfa Aesar,2,117,118,1
1495,"2,4-difluorobenzoic acid",c1cc(c(cc1F)F)C(=O)O,188,66716,http://www.alfa.com/en/GP100W.pgm?DSSTK=A13403,Alfa Aesar,2,188,189,1
7302,hexanoic anhydride,CCCCCC(=O)OC(=O)CCCCC,-40,67479,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23756,Alfa Aesar,2,-41,-40,1
5207,4-hydroxy-3-methoxybenzonitrile,COc1cc(ccc1O)C#N,87,70511,http://www.alfa.com/en/GP100W.pgm?DSSTK=A18056,Alfa Aesar,2,86,87,1
1509,"2',4'-dihydroxypropiophenone",CCC(=O)c1ccc(cc1O)O,100,72148,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23414,Alfa Aesar,2,99,100,1
1989,2-amino-5-chlorobenzonitrile,c1cc(c(cc1Cl)C#N)N,96,72274,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22690,Alfa Aesar,2,96,97,1
8621,triethyl methanetricarboxylate,CCOC(=O)C(C(=O)OCC)C(=O)OCC,28,72680,http://www.alfa.com/en/GP100W.pgm?DSSTK=L08356,Alfa Aesar,2,28,29,1
27594,"2,6-dichlorophenylacetic acid",Clc1cccc(Cl)c1CC(=O)O,159,73131,http://www.alfa.com/content/msds/USA/B21354.pdf,Alfa Aesar,2,159,160,1
15498,4-Nitrophenyl carbonochloridate,O=C(Cl)Oc1ccc(cc1)[N+]([O-])=O,78,74123,http://msds.chem.ox.ac.uk/,academic website,2,78,79,1
4522,4'-acetoxyacetophenone,CC(=O)c1ccc(cc1)OC(=O)C,53,74935,http://www.alfa.com/en/GP100W.pgm?DSSTK=B22284,Alfa Aesar,2,53,54,1
6446,benzo-15-crown-5,c1ccc2c(c1)OCCOCCOCCOCCO2,80,75956,http://www.alfa.com/en/GP100W.pgm?DSSTK=A16011,Alfa Aesar,2,79,80,1
14560,"1-bromo-2,4-dimethoxybenzene",COc1cc(ccc1Br)OC,26,78722,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,25,26,1
5982,5-methylbenzofuroxan,Cc1ccc2c(c1)no[n+]2[O-],97,123905,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15124,Alfa Aesar,2,96,97,1
13957,4-chlorobenzyl_cyanide,Clc1ccc(CC#N)cc1,31,211145,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,30,31,1
8705,tropinone,CN1[C@@H]2CC[C@H]1CC(=O)C2,42,393722,http://www.alfa.com/en/GP100W.pgm?DSSTK=L02011,Alfa Aesar,2,42,43,1
5552,4-phenyl-3-thiosemicarbazide,c1ccc(cc1)NC(=S)NN,138,638258,http://www.alfa.com/en/GP100W.pgm?DSSTK=A15349,Alfa Aesar,2,138,139,1
14595,4-bromocinnamic_acid,Brc1ccc(/C=C/C(=O)O)cc1,262,644222,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,262,263,1
12152,Valodex,O(CCN(C)C)c1ccc(cc1)C(c1ccccc1)=C(CC)c1ccccc1,96,2015313,http://dx.doi.org/10.1021/ci0500132,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3734,2,96,97,1
12012,"5,10,13-trimethyltetradecahydrospiro[cyclopenta[a]phenanthrene-3,2'-[1,3]dioxolan]-17(2H)-one",O=C1CCC2C3CCC4(C)CC5(OCCO5)CCC4(C)C3CCC12C,158,2029531,http://dx.doi.org/10.1021/ci0500132,Karthikeyan M.; Glen R.C.; Bender A. General melting point prediction based on a diverse compound dataset and artificial neural networks. J. Chem. Inf. Model.; 2005; 45(3); 581-3594,2,158,159,1
5555,4-phenylazophenol,c1ccc(cc1)/N=N/c2ccc(cc2)O,154,10296254,http://www.alfa.com/en/GP100W.pgm?DSSTK=B25198,Alfa Aesar,2,154,155,1
2479,2-chloro-m-xylene,Cc1cccc(c1Cl)C,-36,13875381,http://www.alfa.com/en/GP100W.pgm?DSSTK=A17867,Alfa Aesar,2,-36,-35,1
5287,4-isopropylbenzyl alcohol,CC(C)c1ccc(cc1)CO,27,21105932,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12172,Alfa Aesar,2,27,28,1
14443,"methyl_3,5-dimethoxybenzoate",COc1cc(cc(OC)c1)C(=O)OC,43,21159597,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,2,42,43,1
16031,"O,O-Diethyl O-(3,5,6-trichloropyridin-2-yl) phosphorothioate",Clc1cc(Cl)c(Cl)nc1OP(=S)(OCC)OCC,42.5,2629,http://msds.chem.ox.ac.uk/,academic website,3,41.5,42.5,1
8827,gemfibrozil,Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,61,3345,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1273,3,61,62,1
8860,modafinil,NC(=O)CS(=O)C(c1ccccc1)c2ccccc2,164,4088,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1306,3,164,165,1
15548,9-Ethyl-9H-carbazole,CCn3c1ccccc1c2ccccc23,69,6575,http://msds.chem.ox.ac.uk/,academic website,3,68,69,1
15288,"2-Methylbenzene-1,4-diol",Oc1ccc(O)c(C)c1,129,6983,http://msds.chem.ox.ac.uk/,academic website,3,128,129,1
13812,3-hydroxybenzoic_acid,OC(=O)c1cc(O)ccc1,203,7142,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,202,203,1
15394,3-Oxo-N-phenylbutanamide,O=C(Nc1ccccc1)CC(C)=O,86,7311,http://msds.chem.ox.ac.uk/,academic website,3,85,86,1
15938,N-(4-Nitrophenyl)acetamide,O=C(C)Nc1ccc(cc1)[N+]([O-])=O,215,7407,http://msds.chem.ox.ac.uk/,academic website,3,215,216,1
15591,Azepan-2-one,O=C1CCCCCN1,69,7480,http://msds.chem.ox.ac.uk/,academic website,3,69,70,1
15725,"Dihydrofuran-2,5-dione",O=C1CCC(=O)O1,119.5,7634,http://msds.chem.ox.ac.uk/,academic website,3,119,120,1
8265,phenyl salicylate,c1ccc(cc1)OC(=O)c2ccccc2O,43,8058,http://www.alfa.com/en/GP100W.pgm?DSSTK=B20686,Alfa Aesar,3,42,43,1
8960,mecloqualone,Cc2nc1ccccc1c(=O)n2c3ccccc3Cl,126,9192,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1406,3,126,127,1
15074,1-Nitro-4-(trifluoromethyl)benzene,O=[N+]([O-])c1ccc(cc1)C(F)(F)F,39,9438,http://msds.chem.ox.ac.uk/,academic website,3,39,40,1
14170,p-chloroacetanilide,Clc1ccc(NC(C)=O)cc1,178,10411,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,178,179,1
3221,"3,3-dimethylpentane",CCC(C)(C)CC,-135,10755,http://www.alfa.com/en/GP100W.pgm?DSSTK=43706,Alfa Aesar,3,-135,-134,1
14067,"2,6-dichloroaniline",Clc1cccc(Cl)c1N,40,11353,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,39,40,1
13920,m-nitrobenzonitrile,O=[N+]([O-])c1cc(C#N)ccc1,117,11582,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,116,117,1
13684,3-phenylpropionitrile,N#CCCc1ccccc1,-2,12061,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,-2,-1,1
263,1-bromoundecane,CCCCCCCCCCCBr,-9,12221,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14333,Alfa Aesar,3,-10,-9,1
4069,3-methyl-1-pentene,CCC(C)C=C,-154,12429,http://www.alfa.com/en/GP100W.pgm?DSSTK=L11525,Alfa Aesar,3,-154,-153,1
14449,"2,4,5-trimethoxybenzaldehyde",COc1cc(OC)c(cc1OC)C=O,114,19331,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,113,114,1
16148,Thionyl dichloride,ClS(Cl)=O,-104,22797,http://msds.chem.ox.ac.uk/,academic website,3,-105,-104,1
16088,Propanoic anhydride,CCC(=O)OC(=O)CC,-45,29003,http://msds.chem.ox.ac.uk/,academic website,3,-45,-44,1
16076,Phenyl(2-thienyl)methanone,O=C(c1ccccc1)c2cccs2,57,60596,http://msds.chem.ox.ac.uk/,academic website,3,56,57,1
8851,lotrifen,Clc1ccc(cc1)c4nc3c2ccccc2ccn3n4,238,62098,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1297,3,238,239,1
13801,"1,3-benzenedimethanol",OCc1cccc(CO)c1,58,62582,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,57,58,1
14339,"1,2-dimethoxy-4-nitrobenzene",COc1cc(ccc1OC)[N+]([O-])=O,97,62928,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,97,98,1
14218,"5-chloro-1,3-dimethoxybenzene",COc1cc(cc(Cl)c1)OC,34,73537,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,34,35,1
27599,"3-(chloromethyl)-1,2,4,5-tetramethylbenzene",ClCc1c(c(cc(c1C)C)C)C,69.5,73945,http://www.alfa.com/en/GP100W.pgm?DSSTK=L00501,Alfa Aesar,3,69.5,70.5,1
27721,6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,314,580869,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),3,313,314,1
15228,2-Aminoethanol,NCCO,11,13835336,http://msds.chem.ox.ac.uk/,academic website,3,10,11,1
13577,m-anisidine,Nc1cccc(OC)c1,0,13869480,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,-1,0,1
2246,2-bromotoluene,Cc1ccccc1Br,-27,13875320,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12315,Alfa Aesar,3,-28,-27,1
13398,"1,4-dicyanobutane",N#CCCCCC#N,2,13876621,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,1,2,1
14462,benzyl_ether,C(OCc1ccccc1)c2ccccc2,3,21105876,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,3,4,1
14389,"2,4-dichloroacetophenone",O=C(C)c1ccc(Cl)cc1Cl,34,21106529,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,33,34,1
15453,"4-Chlorobenzene-1,3-diol",Oc1ccc(Cl)c(O)c1,107,1668,http://msds.chem.ox.ac.uk/,academic website,4,106,107,1
8817,felbamate,NC(=O)OCC(COC(N)=O)c1ccccc1,151,3214,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1263,4,151,152,1
15194,"2,6-Dichlorobenzoic acid",OC(=O)c1c(Cl)cccc1Cl,144,5555,http://msds.chem.ox.ac.uk/,academic website,4,143,144,1
27494,17a-Methyltestosterone,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C,163,5788,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),4,163,164,1
15241,2-Chloropropane,CC(C)Cl,-118,6121,http://msds.chem.ox.ac.uk/,academic website,4,-118,-117,1
15644,Butan-2-one,CC(=O)CC,-87,6321,http://msds.chem.ox.ac.uk/,academic website,4,-87,-86,1
14950,"1,3-Dinitrobenzene",O=[N+]([O-])c1cccc(c1)[N+]([O-])=O,89,7172,http://msds.chem.ox.ac.uk/,academic website,4,89,90,1
15996,N-Hydroxycyclohexanimine,ON=C1/CCCCC1,90,7236,http://msds.chem.ox.ac.uk/,academic website,4,89,90,1
15969,"N,N-Dipropylpropan-1-amine",CCCN(CCC)CCC,-93.5,7334,http://msds.chem.ox.ac.uk/,academic website,4,-94,-93,1
20,1-octylamine,CCCCCCCCN,-1,7851,http://www.alfa.com/en/GP100W.pgm?DSSTK=B24193,Alfa Aesar,4,-1,0,1
15824,Heptadecane,CCCCCCCCCCCCCCCCC,21,11892,http://msds.chem.ox.ac.uk/,academic website,4,21,22,1
15633,Bromoform,BrC(Br)Br,9,13838404,http://msds.chem.ox.ac.uk/,academic website,4,8,9,1
15247,2-Ethoxyethyl acetate,CC(=O)OCCOCC,-62,13839109,http://msds.chem.ox.ac.uk/,academic website,4,-62,-61,1
15447,"4-Chloro-3,5-dimethylphenol",Oc1cc(C)c(Cl)c(C)c1,115,21106017,http://msds.chem.ox.ac.uk/,academic website,4,114,115,1
14966,"1,4-Dichlorobutane",ClCCCCCl,-38,21106032,http://msds.chem.ox.ac.uk/,academic website,4,-38,-37,1
16105,Pyrocatechol,Oc1ccccc1O,105,13837760,http://msds.chem.ox.ac.uk/,academic website,5,105,106,1
27803,Atenolol,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,146,2162,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),6,146,147,1
28644,Xanthene,C1C2=CC=CC=C2OC3=CC=CC=C31,101,6840,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),6,100.5,101.5,1
15403,4-(Dimethylamino)benzaldehyde,CN(C)c1ccc(C=O)cc1,74,7199,http://msds.chem.ox.ac.uk/,academic website,6,74,75,1
27460,"1,2,4,5-Tetrachlorobenzene",C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,139,21106163,http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),8,139,140,1
613,"1,3-bis(4-piperidinyl)propane",C1CNCCC1CCCC2CCNCC2,66,77230,http://www.alfa.com/en/GP100W.pgm?DSSTK=L20442,Alfa Aesar,2,66,67.1,1.1
18592,(1r)-(-)-fenchone,CC2(C)C(=O)C1(C)CCC2C1,5,13869,http://www.srcinc.com/what-we-do/product.aspx?id=133,PHYSPROP,3,5,6.1,1.1
8284,phthalic anhydride,c1ccc2c(c1)C(=O)OC2=O,132,6552,http://www.alfa.com/en/GP100W.pgm?DSSTK=41771,Alfa Aesar,2,130.8,132,1.2
15578,Adipic acid,OC(=O)CCCCC(=O)O,152,191,http://msds.chem.ox.ac.uk/,academic website,4,152,153.2,1.2
15026,"1-Fluoro-2,4-dinitrobenzene",Fc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,27,21106037,http://msds.chem.ox.ac.uk/,academic website,3,25.8,27,1.2
404,"1,9-nonanediol",C(CCCCO)CCCCO,47,18685,http://www.alfa.com/en/GP100W.pgm?DSSTK=L06336,Alfa Aesar,2,45.8,47,1.2
14498,diphenyl_sulfoxide,O=S(c1ccccc1)c2ccccc2,70,13090,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,70,71.2,1.2
14970,"1,4-Dithiane",C1CSCCS1,111,10020,http://msds.chem.ox.ac.uk/,academic website,2,111,112.3,1.3
2791,2-mercapto-4-methylthiazole,Cc1csc(n1)S,88,1013221,http://www.alfa.com/en/GP100W.pgm?DSSTK=A19520,Alfa Aesar,2,88,89.3,1.3
15825,Heptadecanoic acid,O=C(O)CCCCCCCCCCCCCCCC,60,10033,http://msds.chem.ox.ac.uk/,academic website,3,60,61.3,1.3
14556,3-nitrobenzyl_bromide,O=[N+]([O-])c1cc(CBr)ccc1,59,69973,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,58,59.3,1.3
3032,2-phenylimidazole,c1ccc(cc1)c2[nH]ccn2,148,62795,http://www.alfa.com/en/GP100W.pgm?DSSTK=B23858,Alfa Aesar,2,148,149.3,1.3
14651,m-iodobenzoic_acid,OC(=O)c1cc(I)ccc1,187,11563,http://www.amazon.com/dp/B003XEQTLE,Aldrich Chemical Company; Aldrich Catalog-Handbook of Fine Chemicals; Milwaukee; WI; 1984.,3,187,188.3,1.3
2929,2-methylnaphthalene,Cc1ccc2ccccc2c1,33,6788,http://www.alfa.com/en/GP100W.pgm?DSSTK=L02459,Alfa Aesar,2,33,34.4,1.4
15328,2-Phenyloxirane,c1ccccc1C2CO2,-37,7005,http://msds.chem.ox.ac.uk/,academic website,2,-37,-35.6,1.4
17193,propoxur,CC(C)Oc1ccccc1OC(=O)NC,91.5,4775,http://dx.doi.org/10.1021/ci700307p,Hughes LD; Palmer DS; Nigsch F and Mitchell JBO. 2008 Why are some properties more difficult to predict than others? A study of QSPR models of solubility; melting point and LogP. J. Chem. Inf. Model. 2008. 48 (1). pp 220?340,2,90,91.5,1.5
8992,terbutaline,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,119,5210,http://dx.doi.org/10.1021/ci020280x,Bergstrom C. A. S.; Norinder U.; Luthman K.; Artursson P. Molecular Descriptors Influencing Melting Point and Their Role in Classification of Solid Drugs. J. Chem. Inf. Comput. Sci.; (Article); 2003; 43(4); 1177-1438,2,119,120.5,1.5
3984,3-hydroxy-2-methyl-4-pyrone,Cc1c(c(=O)cco1)O,163,8066,http://www.alfa.com/en/GP100W.pgm?DSSTK=A10735,Alfa Aesar,2,161.5,163,1.5
4359,4-(trifluoromethyl)benzoic acid,c1cc(ccc1C(=O)O)C(F)(F)F,221,9572,http://www.alfa.com/en/GP100W.pgm?DSSTK=A14494,Alfa Aesar,2,219.5,221,1.5
8528,thiophene-2-carboxylic acid,c1cc(sc1)C(=O)O,128,10250,http://www.alfa.com/en/GP100W.pgm?DSSTK=A12514,Alfa Aesar,2,128,129.5,1.5
